item,issn,label,publisher,homepage_url,http_status,final_url,category
8760,1004-874X,Guangdong Agricultural Sciences Guangdong Academy  / Unknown,Unknown,http://gdnykx.cnjournals.org/gdnykxen/ch/index.aspx,200,http://gdnykx.cnjournals.org/gdnykxen/ch/index.aspx,WORKING
8761,0018-5043,HORMONE AND METABOLIC RESEARCH / GEORG THIEME VERLAG KG,GEORG THIEME VERLAG KG,http://www.thieme-connect.de/ejournals/toc/hmr,405,http://www.thieme-connect.de/ejournals/toc/hmr,BROKEN_405
8762,0378-4290,FIELD CROPS RESEARCH / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/field-crops-research,403,https://www.journals.elsevier.com/field-crops-research,BROKEN_403
8763,0100-4042,QUIMICA NOVA / SOC BRASILEIRA QUIMICA,SOC BRASILEIRA QUIMICA,http://quimicanova.sbq.org.br/,200,http://quimicanova.sbq.org.br/,WORKING
8764,0160-9327,ENDEAVOUR / PERGAMON-ELSEVIER SCIENCE LTD,PERGAMON-ELSEVIER SCIENCE LTD,https://www.journals.elsevier.com/endeavour,403,https://www.journals.elsevier.com/endeavour,BROKEN_403
8765,1526-1492,CMES-COMPUTER MODELING IN  ENGINEERING & SCIENCES / TECH SCIENCE PRESS,TECH SCIENCE PRESS,http://www.techscience.com/cmes,200,https://www.techscience.com/cmes,WORKING
8766,1044-7431,MOLECULAR AND CELLULAR  NEUROSCIENCE / ACADEMIC PRESS INC ELSEVIER  SCIENCE,ACADEMIC PRESS INC ELSEVIER  SCIENCE,http://www.journals.elsevier.com/molecular-and-cellular-neuroscience/,403,http://www.journals.elsevier.com/molecular-and-cellular-neuroscience/,BROKEN_403
8767,0008-4131,CANADIAN JOURNAL OF LINGUISTICS- REVUE CANADIENNE  / CAMBRIDGE UNIV PRESS,CAMBRIDGE UNIV PRESS,http://journals.cambridge.org/action/displayJournal?jid=CNJ,200,https://www.cambridge.org/core/journals/canadian-journal-of-linguistics-revue-canadienne-de-linguistique,WORKING
8768,2059-3635,SIGNAL TRANSDUCTION AND  TARGETED THERAPY / SPRINGERNATURE,SPRINGERNATURE,https://www.nature.com/sigtrans/,200,https://www.nature.com/sigtrans/,WORKING
8769,1046-2821,American Entomologist Oxford University Press / Unknown,Unknown,https://academic.oup.com/ae,403,https://academic.oup.com/ae,BROKEN_403
8770,2772-5022,Applied Food Research Elsevier B.V. / Unknown,Unknown,https://www.journals.elsevier.com/applied-food-research,403,https://www.journals.elsevier.com/applied-food-research,BROKEN_403
8771,0258-2279,Literator AOSIS (Pty) Ltd / Unknown,Unknown,https://literator.org.za/index.php/literator,200,https://literator.org.za/index.php/literator,WORKING
8772,2219-8237,Literator / Unknown,Unknown,https://literator.org.za/index.php/literator,200,https://literator.org.za/index.php/literator,WORKING
8773,0251-3625,"DISP / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/rdsp20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
8774,1079-8986,BULLETIN OF SYMBOLIC LOGIC / CAMBRIDGE UNIV PRESS,CAMBRIDGE UNIV PRESS,http://journals.cambridge.org/BSL,200,https://www.cambridge.org/core/journals/bulletin-of-symbolic-logic,WORKING
8775,0167-2533,Human Systems Management SAGE Publications Ltd / N°   ISSN   E-ISSN,N°   ISSN   E-ISSN,http://iospress.metapress.com/content/0167-2533,200,https://metapress.com/,WORKING
8776,1875-8703,Human Systems Management / Unknown,Unknown,http://iospress.metapress.com/content/0167-2533,200,https://metapress.com/,WORKING
8777,1354-5701,"FEMINIST ECONOMICS / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",http://www.feministeconomics.org/,ERROR,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.feministeconomics.org'. (_ssl.c:1018)",BROKEN_NET
8778,0935-4964,THEORETICAL AND COMPUTATIONAL  FLUID DYNAMICS / SPRINGER,SPRINGER,https://www.springer.com/journal/162,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F162,WORKING
8779,1357-6283,Education for Health: Change in Learning and Pract / Unknown,Unknown,,NO_URL,,NO_URL
8780,1615-715X,ADVANCES IN GEOMETRY / WALTER DE GRUYTER GMBH,WALTER DE GRUYTER GMBH,http://www.degruyter.com/journals/advgeom/detailEn.cfm,200,https://www.degruyterbrill.com:443/,WORKING
8781,2366-7443,Wind Energy Science Copernicus Publications / Unknown,Unknown,http://www.wind-energy-science.net,200,https://www.wind-energy-science.net/,WORKING
8782,2666-0873,JACC: CARDIOONCOLOGY / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/jacc-cardiooncology,403,https://www.journals.elsevier.com/jacc-cardiooncology,BROKEN_403
8783,1875-0710,WORLD MYCOTOXIN JOURNAL / BRILL,BRILL,http://worldmycotoxinjournal.org/,ERROR,[Errno 11002] getaddrinfo failed,BROKEN_NET
8784,1096-6838,East Asia Springer Netherlands / Unknown,Unknown,https://link.springer.com/journal/12140,200,https://link.springer.com/journal/12140,WORKING
8785,0210-5462,Cuadernos Geograficos University of Granada / Unknown,Unknown,http://revistaseug.ugr.es/index.php/cuadgeo/index,ERROR,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1018),BROKEN_NET
8786,1865-1984,International Review on Public and Nonprofit Marke / Unknown,Unknown,https://www.springer.com/journal/12208,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F12208,WORKING
8787,2588-8404,International Journal of Lightweight Materials and / Unknown,Unknown,https://www.sciencedirect.com/journal/international-journal-of-lightweight-materials-and-manufacture,403,https://www.sciencedirect.com/journal/international-journal-of-lightweight-materials-and-manufacture,BROKEN_403
8788,2589-7225,International Journal of Lightweight Materials and / Unknown,Unknown,https://www.sciencedirect.com/journal/international-journal-of-lightweight-materials-and-manufacture,403,https://www.sciencedirect.com/journal/international-journal-of-lightweight-materials-and-manufacture,BROKEN_403
8789,2096-5311,ECNU Review of Education SAGE Publications Ltd / Unknown,Unknown,https://us.sagepub.com/en-us/nam/ecnu-review-of-education/journal203628,500,https://us.sagepub.com/en-us/nam/ecnu-review-of-education/journal203628,BROKEN_500
8790,2307-8553,Asian Journal of Agriculture and Biology Asian Jou / Unknown,Unknown,http://www.asianjab.com/,200,https://www.asianjab.com/,WORKING
8791,2339-1995,Makara Journal of Science Universitas Indonesia / Unknown,Unknown,http://journal.ui.ac.id/science,ERROR,timed out,BROKEN_NET
8792,2658-5413,Philosophical Letters. Russian and European Dialog / Unknown,Unknown,https://phillet.hse.ru/,200,https://phillet.hse.ru/,WORKING
8793,1092-5872,Journal of Interpretation Research SAGE Publicatio / Unknown,Unknown,http://www.interpnet.com/JIR,302,http://www.interpnet.com/JIR,WORKING
8794,1450-569X,Spatium Institute of Architecture and Urban & Spat / Unknown,Unknown,http://www.doiserbia.nb.rs/journal.aspx?issn=1450-569X,ERROR,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.doiserbia.nb.rs'. (_ssl.c:1018)",BROKEN_NET
8795,0970-3357,Journal of Rural Development National Institute of / Unknown,Unknown,http://nirdprojms.in,200,http://nirdprojms.in/index.php/jrd,WORKING
8796,2582-4295,Journal of Rural Development / Unknown,Unknown,http://nirdprojms.in,200,http://nirdprojms.in/index.php/jrd,WORKING
8797,1136-0593,Fuzzy Economic Review SIGEF International Associat / Unknown,Unknown,http://www.sigef.net/index.php?option=com_k2&view=itemlist&layout=category&task=category&id=171&Itemid=735#,200,http://www.sigef.net/index.php?option=com_k2&view=itemlist&layout=category&task=category&id=171&Itemid=735,WORKING
8798,2445-4192,FUZZY ECONOMIC REVIEW / Unknown,Unknown,http://www.sigef.net/index.php?option=com_k2&view=itemlist&layout=category&task=category&id=171&Itemid=735#,200,http://www.sigef.net/index.php?option=com_k2&view=itemlist&layout=category&task=category&id=171&Itemid=735,WORKING
8799,0854-0039,Paramita Universitas Negeri Semarang / Unknown,Unknown,http://journal.unnes.ac.id/nju/index.php/paramita,403,http://journal.unnes.ac.id/nju/index.php/paramita,BROKEN_403
8800,0578-1310,Chinese Journal of Pediatrics Chinese Medical Jour / Unknown,Unknown,,NO_URL,,NO_URL
8801,1228-2472,SPACE / SPACE MAGAZINE,SPACE MAGAZINE,,NO_URL,,NO_URL
8802,2769-2108,Beverage Plant Research Maximum Academic Press / Unknown,Unknown,,NO_URL,,NO_URL
8803,0098-9444,Biblical Archaeology Review Biblical Archaeology S / Unknown,Unknown,http://www.biblicalarchaeology.org/magazine/,200,https://www.biblicalarchaeology.org/magazines/,WORKING
8804,2226-3594,Izvestiya Instituta Matematiki i Informatiki Udmur / Unknown,Unknown,,NO_URL,,NO_URL
8805,1735-2827,Iranian Journal of Electrical and Electronic Engin / Unknown,Unknown,http://ijeee.iust.ac.ir/,200,https://ijeee.iust.ac.ir/,WORKING
8806,2383-3890,Iranian journal of electrical and electronic engin / Unknown,Unknown,http://ijeee.iust.ac.ir/,200,https://ijeee.iust.ac.ir/,WORKING
8807,1000-6893,Hangkong Xuebao/Acta Aeronautica et Astronautica S / Unknown,Unknown,,NO_URL,,NO_URL
8808,0737-0806,JOURNAL OF EQUINE VETERINARY  SCIENCE / ELSEVIER SCIENCE INC,ELSEVIER SCIENCE INC,https://www.journals.elsevier.com/journal-of-equine-veterinary-science,403,https://www.journals.elsevier.com/journal-of-equine-veterinary-science,BROKEN_403
8809,0898-6568,CELLULAR SIGNALLING / ELSEVIER SCIENCE INC,ELSEVIER SCIENCE INC,http://www.elsevier.com/wps/find/journaldescription.cws_home/525462/description#description,200,https://www.elsevier.com/products/journals,WORKING
8810,0167-7799,TRENDS IN BIOTECHNOLOGY / CELL PRESS,CELL PRESS,https://www.sciencedirect.com/journal/trends-in-biotechnology,403,https://www.sciencedirect.com/journal/trends-in-biotechnology,BROKEN_403
8811,0167-9430,Trends in biotechnology / Unknown,Unknown,https://www.sciencedirect.com/journal/trends-in-biotechnology,403,https://www.sciencedirect.com/journal/trends-in-biotechnology,BROKEN_403
8812,0034-3404,"REGIONAL STUDIES / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/cres20/current,403,https://www.tandfonline.com/toc/cres20/current,BROKEN_403
8813,2040-8978,JOURNAL OF OPTICS / IOP PUBLISHING LTD,IOP PUBLISHING LTD,http://iopscience.iop.org/2040-8986/,200,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=4b375987-91c1-4ead-b158-828724ff46be&ssb=05730260024&ssc=https%3A%2F%2Fiopscience.iop.org%2F2040-8986%2F&ssi=d6a66053-cnvj-4426-9700-03ff1a613c3e&ssk=botmanager_support@radware.com&ssm=43966489597289685107272256654600&ssn=861c52354c1c1a28b0dec790f8b34ec9768870ba846f-049e-4f8f-814bd7&sso=eaee9ea3-71e1b482016274e323feb3a1a699ddcf017d1b128e9466a9&ssp=42710903031780732577178073723866725&ssq=06252963260400550537632604937608520665445&ssr=NDEuMjAwLjk3LjIzMg==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/124.0%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjkwMDA3MGJhODQ2Zi0wNDllLTRmOGYtOGVhMy03MWUxYjQ4MjAxNjIxLTE3ODA3MzI2MDQ4MzMwLTAwMzQwZWI4OTQyYzFmOTVkYzYxMCIsInV6bXgiOiI3ZjkwMDA1MjZhYmI0Ny03Y2VjLTRmZjgtODQ4ZS0wNWM0Zjk3YzZiOGYxLTE3ODA3MzI2MDQ4MzMwLTNiMTNlYmY0Nzk4MjNjMGYxMCJ9",WORKING
8814,1868-5137,Journal of Ambient Intelligence and Humanized Comp / Unknown,Unknown,https://www.springer.com/journal/12652,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F12652,WORKING
8815,1474-1733,NATURE REVIEWS IMMUNOLOGY / NATURE PORTFOLIO,NATURE PORTFOLIO,http://www.nature.com/nrmicro/index.html,200,https://www.nature.com/nrmicro/index.html,WORKING
8816,1864-063X,JOURNAL OF BIOPHOTONICS / WILEY-V C H VERLAG GMBH,WILEY-V C H VERLAG GMBH,http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291864-0648/,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
8817,0197-6729,JOURNAL OF ADVANCED  TRANSPORTATION / WILEY,WILEY,https://www.hindawi.com/journals/jat/,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
8818,1002-2082,Journal of Applied Optics ying yong guang xue bian / N°   ISSN   E-ISSN,N°   ISSN   E-ISSN,,NO_URL,,NO_URL
8819,0033-2933,PSYCHOLOGICAL RECORD / SPRINGER,SPRINGER,https://link.springer.com/journal/40732,200,https://link.springer.com/journal/40732,WORKING
8820,0094-4289,JOURNAL OF ENGINEERING MATERIALS  AND TECHNOLOGY-T / ASME,ASME,,NO_URL,,NO_URL
8821,0018-2710,HISTORY OF RELIGIONS / UNIV CHICAGO PRESS,UNIV CHICAGO PRESS,http://www.journals.uchicago.edu/hr,403,http://www.journals.uchicago.edu/hr,BROKEN_403
8822,0030-9311,Paediatrica Indonesiana Indonesian Society of Pedi / Unknown,Unknown,https://paediatricaindonesiana.org/,200,https://paediatricaindonesiana.org/index.php/paediatrica-indonesiana,WORKING
8823,2338-476X,Paediatrica Indonesiana / Unknown,Unknown,https://paediatricaindonesiana.org/,200,https://paediatricaindonesiana.org/index.php/paediatrica-indonesiana,WORKING
8824,1098-2140,AMERICAN JOURNAL OF EVALUATION / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,http://www.sagepub.com/journals/Journal201729/title,500,http://www.sagepub.com/journals/Journal201729/title,BROKEN_500
8825,1387-2842,CONTINENTAL PHILOSOPHY REVIEW / SPRINGER,SPRINGER,https://www.springer.com/journal/11007,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F11007,WORKING
8826,1573-0611,Continental Philosophy Review / Unknown,Unknown,https://www.springer.com/journal/11007,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F11007,WORKING
8827,0257-1862,South African Journal of Plant and Soil Taylor and / Unknown,Unknown,https://www.tandfonline.com/toc/tjps20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
8828,2167-034X,South African Journal of Plant and Soil / Unknown,Unknown,https://www.tandfonline.com/toc/tjps20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
8829,1300-008X,TURKISH JOURNAL OF BOTANY / TUBITAK SCIENTIFIC &  TECHNOLOGICAL RESE,TUBITAK SCIENTIFIC &  TECHNOLOGICAL RESEARCH  COUNCIL TURKEY,http://www.tubitak.gov.tr/journals/botany,ERROR,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1018),BROKEN_NET
8830,1016-2283,Journal of English Language and Literature English / N°   ISSN   E-ISSN,N°   ISSN   E-ISSN,,NO_URL,,NO_URL
8831,1946-3952,SAE International Journal of Fuels and Lubricants  / Unknown,Unknown,http://www.jstor.org/journal/saeintejfuellubr,403,http://www.jstor.org/journal/saeintejfuellubr,BROKEN_403
8832,2056-4678,BJPsych Advances Cambridge University Press / N°   ISSN   E-ISSN,N°   ISSN   E-ISSN,https://www.cambridge.org/core/journals/bjpsych-advances,200,https://www.cambridge.org/core/journals/bjpsych-advances,WORKING
8833,2221-2965,Journal of Visualized Surgery AME Publishing Compa / Unknown,Unknown,,NO_URL,,NO_URL
8834,1860-8965,FORENSIC TOXICOLOGY / SPRINGER,SPRINGER,https://www.springer.com/journal/11419,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F11419,WORKING
8835,2297-4687,Frontiers in Applied Mathematics and Statistics Fr / Unknown,Unknown,http://journal.frontiersin.org/journal/applied-mathematics-and-statistics#,200,https://www.frontiersin.org/journals/applied-mathematics-and-statistics,WORKING
8836,1381-1231,JOURNAL OF HEURISTICS / SPRINGER,SPRINGER,https://www.springer.com/journal/10732,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F10732,WORKING
8837,1540-1383,Journal of Creativity in Mental Health Routledge / Unknown,Unknown,https://www.tandfonline.com/toc/wcmh20/current,403,https://www.tandfonline.com/toc/wcmh20/current,BROKEN_403
8838,1106-5737,Psychology National Documentation Centre / Unknown,Unknown,,NO_URL,,NO_URL
8839,1175-8708,ENGLISH TEACHING-PRACTICE AND  CRITIQUE / EMERALD GROUP PUBLISHING LTD,EMERALD GROUP PUBLISHING LTD,,NO_URL,,NO_URL
8840,2059-5727,English Teaching Practice & Critique / Unknown,Unknown,,NO_URL,,NO_URL
8841,2469-7249,"IEEE Journal of Electromagnetics, RF and Microwave / Unknown",Unknown,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7397573,200,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7397573,WORKING
8842,2469-7257,IEEE Journal of Electromagnetics RF and Microwaves / Unknown,Unknown,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7397573,200,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7397573,WORKING
8843,1543-5938,ANNUAL REVIEW OF ENVIRONMENT  AND RESOURCES / ANNUAL REVIEWS,ANNUAL REVIEWS,http://www.annualreviews.org/loi/energy,200,https://www.annualreviews.org/content/journals/energy/browse?page=previous-issues,WORKING
8844,1684-8853,Informatsionno-Upravliaiushchie Sistemy Saint Pete / Unknown,Unknown,http://i-us.ru,200,https://i-us.ru/index.php/ius,WORKING
8845,1802-5439,FOTTEA / CZECH PHYCOLOGICAL SOC,CZECH PHYCOLOGICAL SOC,,NO_URL,,NO_URL
8846,1362-1572,Historical Studies in Industrial Relations Liverpo / Unknown,Unknown,,NO_URL,,NO_URL
8847,1997-3187,Creative Cardiology Bakoulev National Medical Rese / Unknown,Unknown,http://cardiology-journal.com,200,https://cardiology-journal.com/,WORKING
8848,2197-0378,Allergo Journal International Springer Medizin / Unknown,Unknown,https://www.springer.com/journal/40629,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F40629,WORKING
8849,1759-5134,CLASSICAL RECEPTIONS JOURNAL / OXFORD UNIV PRESS,OXFORD UNIV PRESS,https://academic.oup.com/crj,403,https://academic.oup.com/crj,BROKEN_403
8850,0719-4234,Revista de Humanidades de Valparaiso Universidad D / Unknown,Unknown,http://revistas.uv.cl/index.php/RHV/index,200,https://revistas.uv.cl/index.php/RHV/index,WORKING
8851,2398-1679,Journal of Data Protection and Privacy Henry Stewa / Unknown,Unknown,https://www.henrystewartpublications.com/jdpp,200,https://henrystewartpublications.com/journal/journal-of-data-protection-privacy/,WORKING
8852,2516-0281,Annals of Emerging Technologies in Computing Inter / Unknown,Unknown,http://www.aetic.theiaer.org,ERROR,[Errno 11001] getaddrinfo failed,BROKEN_NET
8853,2096-5303,Precision Clinical Medicine Oxford University Pres / Unknown,Unknown,https://academic.oup.com/pcm,403,https://academic.oup.com/pcm,BROKEN_403
8854,2522-0691,Journal of International Business Policy Palgrave  / Unknown,Unknown,https://link.springer.com/journal/42214,200,https://link.springer.com/journal/42214,WORKING
8855,2166-7225,International Journal of Surface Engineering and   / Unknown,Unknown,,NO_URL,,NO_URL
8856,2299-3282,Concrete Operators Walter de Gruyter GmbH / Unknown,Unknown,https://www.degruyter.com/journal/key/conop/html,200,https://www.degruyterbrill.com:443/journal/key/conop/html,WORKING
8857,1052-0147,Qualitative Report Nova Southeastern University / Unknown,Unknown,,NO_URL,,NO_URL
8858,1512-0082,Bulletin of TICMI Tbilisi State University / Unknown,Unknown,,NO_URL,,NO_URL
8859,1535-3699,EXPERIMENTAL BIOLOGY AND  MEDICINE / FRONTIERS MEDIA SA,FRONTIERS MEDIA SA,http://www.sagepub.com/journals/Journal202180/title,500,http://www.sagepub.com/journals/Journal202180/title,BROKEN_500
8860,0025-7753,MEDICINA CLINICA / ELSEVIER ESPANA SLU,ELSEVIER ESPANA SLU,https://www.journals.elsevier.com/medicina-clinica,403,https://www.journals.elsevier.com/medicina-clinica,BROKEN_403
8861,1575-4677,Medicina Clínica / Unknown,Unknown,https://www.journals.elsevier.com/medicina-clinica,403,https://www.journals.elsevier.com/medicina-clinica,BROKEN_403
8862,0343-8651,CURRENT MICROBIOLOGY / SPRINGER,SPRINGER,https://link.springer.com/journal/284,200,https://link.springer.com/journal/284,WORKING
8863,0736-6205,BIOTECHNIQUES / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,http://www.biotechniques.com/,200,https://www.biotechniques.com/,WORKING
